order_id,customer_id,order_date,product_id,quantity,unit_price,total_amount,order_status,payment_date
58125,7840,2024-05-18,165,5,168.02,840.12,Pending,
58126,2173,2023-08-17,12,1,435.93,435.93,Cancelled,
58127,5633,2025-02-03,442,2,66.75,133.49,Cancelled,
58128,6959,2024-02-27,338,1,307.00,307.00,Cancelled,
58129,3340,2023-11-23,497,5,389.73,1948.67,Completed,2023-11-24
58130,9933,2024-02-19,78,4,326.97,1307.86,Cancelled,
58131,7486,2023-01-17,108,1,271.35,271.35,Cancelled,
58132,1419,2023-09-06,181,1,284.09,284.09,Completed,2023-09-09
58133,9047,2024-12-10,287,1,468.02,468.02,Completed,2024-12-13
58134,7784,2023-09-17,149,5,50.65,253.23,Cancelled,
58135,2369,2024-12-05,265,3,485.82,1457.46,Cancelled,
58136,4707,2023-07-08,135,2,279.35,558.70,Completed,2023-07-09
58137,6438,2024-09-29,238,1,487.84,487.84,Pending,
58138,5464,2023-10-31,403,1,490.47,490.47,Cancelled,
58139,3021,2024-04-07,29,5,273.89,1369.43,Pending,
58140,6344,2024-02-03,57,2,201.13,402.26,Cancelled,
58141,725,2025-07-10,108,2,341.19,682.37,Completed,2025-07-14
58142,8247,2025-03-05,160,3,389.19,1167.57,Completed,2025-03-10
58143,7970,2023-11-05,385,5,205.24,1026.19,Cancelled,
58144,831,2023-02-18,431,5,101.84,509.18,Cancelled,
58145,9357,2023-02-20,112,3,332.94,998.83,Pending,
58146,9005,2024-04-25,310,5,220.53,1102.63,Completed,2024-04-30
58147,6319,2024-03-08,399,1,112.17,112.17,Pending,
58148,5124,2023-04-05,416,3,274.38,823.13,Cancelled,
58149,148,2024-11-29,494,2,150.63,301.26,Completed,2024-12-04
58150,7397,2023-06-20,250,3,355.62,1066.85,Cancelled,
58151,6922,2024-02-24,375,3,53.91,161.74,Pending,
58152,3021,2024-01-01,361,4,124.28,497.14,Completed,2024-01-02
58153,1422,2025-06-16,238,3,465.37,1396.11,Cancelled,
58154,3687,2025-03-18,425,2,88.34,176.68,Pending,
58155,4371,2024-03-05,379,1,224.69,224.69,Completed,2024-03-06
58156,2126,2025-07-13,463,5,39.67,198.35,Pending,
58157,2345,2023-12-02,329,1,123.51,123.51,Cancelled,
58158,2494,2023-04-25,371,3,135.99,407.96,Completed,2023-04-29
58159,765,2023-11-11,133,2,399.14,798.28,Completed,2023-11-15
58160,6619,2024-07-12,,5,33.54,167.68,Cancelled,
58161,8230,2025-05-01,348,3,435.82,1307.45,Completed,2025-05-03
58162,6439,2023-06-22,428,3,309.66,928.98,Cancelled,
58163,6751,2024-01-10,234,4,45.71,182.86,Pending,
58164,1946,2023-07-22,348,4,143.34,573.35,Completed,2023-07-23
58165,916,2025-04-01,408,3,33.39,100.16,Pending,
58166,4844,2025-03-10,22,2,244.63,489.26,Completed,2025-03-11
58167,8281,2024-02-14,347,5,373.77,1868.84,Completed,2024-02-19
58168,1949,2023-03-28,411,2,12.95,25.90,Completed,2023-04-01
58169,9739,2024-04-26,305,5,301.39,1506.95,Completed,2024-04-30
58170,6045,2025-08-23,67,3,407.53,1222.60,Pending,
58171,3903,2024-12-15,256,5,236.72,1183.59,Completed,2024-12-15
58172,4649,2024-12-12,177,3,121.43,364.30,Cancelled,
58173,5549,2024-07-11,401,5,31.71,158.57,Pending,
58174,9290,2024-03-27,324,5,391.16,1955.80,Cancelled,
58175,4356,2025-07-13,189,3,282.57,847.72,Cancelled,
58176,6201,2023-04-04,190,2,197.80,395.60,Cancelled,
58177,6125,2025-02-23,146,2,79.43,158.87,Completed,2025-02-23
58178,5695,2025-01-26,347,1,54.90,54.90,Completed,2025-01-26
58179,9460,2025-08-14,305,5,140.55,702.76,Cancelled,
58180,2335,2024-05-25,357,4,243.81,975.25,Pending,
58181,8160,2023-12-11,295,2,22.02,44.03,Pending,
58182,1471,2023-07-05,107,1,161.74,161.74,Pending,
58183,5554,2024-11-28,31,3,329.61,988.82,Pending,
58184,7003,2025-04-01,459,4,300.93,1203.71,Cancelled,
58185,2855,2024-01-25,331,3,72.54,217.63,Pending,
58186,1289,2023-12-12,10,5,264.58,1322.92,Cancelled,
58187,2357,2023-12-07,25,3,391.73,1175.19,Completed,2023-12-12
58188,9205,2023-06-08,320,4,203.97,815.90,Completed,2023-06-12
58189,1940,2023-07-26,195,2,330.13,660.25,Cancelled,
58190,6472,2024-10-08,315,4,167.61,670.44,Completed,2024-10-13
58191,8430,2023-05-02,251,1,211.90,211.90,Completed,2023-05-06
58192,7599,2025-05-26,274,5,294.60,1473.00,Cancelled,
58193,4825,2025-04-22,389,2,424.25,848.49,Pending,
58194,3886,2024-03-11,336,4,289.02,1156.07,Cancelled,
58195,8513,2023-12-09,269,3,46.26,138.78,Cancelled,
58196,3016,2023-09-21,400,2,226.96,453.91,Completed,2023-09-23
58197,8712,2024-10-31,30,3,404.50,1213.51,Pending,
58198,4402,2024-06-23,428,1,173.59,173.59,Pending,
58199,9426,2024-10-19,304,5,132.83,664.15,Pending,
58200,9011,2023-10-16,348,5,389.27,1946.35,Pending,
58201,4986,2024-05-17,110,4,364.95,1459.81,Pending,
58202,3634,2024-08-11,186,5,113.72,568.62,Cancelled,
58203,941,2024-01-17,253,5,18.87,94.34,Pending,
58204,3688,2023-07-27,349,3,244.72,734.17,Pending,
58205,8653,2023-08-08,288,3,363.89,1091.66,Cancelled,
58206,9672,2024-07-08,230,3,420.49,1261.46,Completed,2024-07-08
58207,875,2024-04-02,166,2,391.67,783.33,Cancelled,
58208,6097,2023-10-30,400,3,480.24,1440.73,Completed,2023-10-30
58209,7598,2024-09-26,484,2,164.38,328.76,Cancelled,
58210,6119,2025-01-23,86,3,78.31,234.92,Completed,2025-01-28
58211,7346,2025-05-30,435,2,349.31,698.63,Completed,2025-06-01
58212,1780,2024-08-09,379,3,137.38,412.13,Cancelled,
58213,2153,2023-08-11,453,5,245.60,1228.02,Completed,2023-08-15
58214,3860,2025-06-24,52,2,148.21,296.43,Completed,2025-06-25
58215,6905,2023-10-31,14,5,178.89,894.47,Cancelled,
58216,9909,2023-09-02,41,2,61.48,122.97,Pending,
58217,9495,2024-05-01,24,3,315.01,945.02,Pending,
58218,8397,2025-02-24,72,4,460.41,1841.65,Cancelled,
58219,9787,2024-02-05,377,2,385.98,771.97,Completed,2024-02-07
58220,4582,2025-02-09,352,3,475.28,1425.85,Pending,
58221,9532,2025-01-13,237,4,236.27,945.08,Pending,
58222,5059,2024-10-10,148,4,119.26,477.04,Pending,
58223,9820,2023-12-06,486,4,327.03,1308.14,Pending,
58224,3755,2025-07-17,204,5,108.60,542.99,Completed,2025-07-17
58225,9956,2024-10-22,140,1,479.14,479.14,Cancelled,
58226,8836,2024-09-23,77,2,225.03,450.07,Completed,2024-09-28
58227,2236,2024-02-11,86,2,307.90,615.79,Completed,2024-02-13
58228,727,2024-10-12,92,3,83.66,250.98,Pending,
58229,2289,2024-10-28,291,1,289.43,289.43,Completed,2024-10-29
58230,1107,2024-07-18,298,3,22.42,67.26,Cancelled,
58231,5679,2023-12-19,438,2,342.41,684.81,Pending,
58232,2862,2024-11-12,440,3,18.61,55.82,Completed,2024-11-12
58233,1908,2023-01-20,263,3,308.59,925.78,Completed,2023-01-20
58234,2412,2023-02-05,229,3,219.05,657.15,Completed,2023-02-07
58235,1503,2024-12-25,426,1,98.57,98.57,Pending,
58236,4408,2025-06-09,220,4,71.30,285.18,Pending,
58237,4829,2023-11-03,107,2,49.26,98.51,Cancelled,
58238,1306,2024-01-15,123,1,158.22,158.22,Completed,2024-01-16
58239,3713,2023-11-07,111,2,418.63,837.25,Cancelled,
58240,4231,2024-02-01,40,5,171.20,855.98,Completed,2024-02-01
58241,4819,2023-11-23,223,1,330.13,330.13,Cancelled,
58242,6815,2025-08-20,313,2,350.38,700.77,Completed,2025-08-21
58243,3489,2024-06-30,407,2,417.60,835.20,Cancelled,
58244,9656,2024-07-31,257,1,268.35,268.35,Pending,
58245,1192,2024-06-03,93,2,287.26,574.52,Cancelled,
58246,4583,2023-04-24,331,4,116.37,465.47,Cancelled,
58247,7130,2023-02-26,43,1,92.86,92.86,Completed,2023-03-02
58248,6043,2023-04-09,64,1,441.66,441.66,Completed,2023-04-10
58249,7715,2024-12-31,242,3,477.13,1431.40,Completed,2025-01-02
58250,4462,2023-10-19,204,2,187.25,374.50,Completed,2023-10-23
58251,1566,2025-01-22,349,2,71.87,143.73,Completed,2025-01-24
58252,1620,2024-03-07,275,2,175.91,351.82,Completed,2024-03-11
58253,5679,2024-04-15,182,2,194.30,388.60,Pending,
58254,1801,2023-03-11,218,1,479.26,479.26,Completed,2023-03-14
58255,384,2023-08-28,214,4,422.22,1688.87,Pending,
58256,9357,2023-03-06,132,5,345.15,1725.76,Cancelled,
58257,3239,2024-06-16,217,3,462.78,1388.33,Completed,2024-06-19
58258,2647,2025-03-18,182,1,227.88,227.88,Cancelled,
58259,9330,2025-08-27,181,3,31.77,95.32,Pending,
58260,9231,2025-03-01,491,2,150.90,301.81,Completed,2025-03-03
58261,3002,2023-03-08,136,4,64.51,258.04,Completed,2023-03-12
58262,9723,2023-07-07,102,3,315.05,945.14,Pending,
58263,4177,2024-06-30,112,1,359.73,359.73,Cancelled,
58264,2868,2024-02-08,387,3,139.76,419.27,Completed,2024-02-08
58265,7445,2025-01-24,30,5,291.21,1456.07,Pending,
58266,296,2024-07-06,175,4,229.91,919.66,Cancelled,
58267,2179,2023-03-27,54,1,168.11,168.11,Cancelled,
58268,7858,2025-06-29,284,4,213.04,852.17,Pending,
58269,5171,2023-04-15,497,1,116.70,116.70,Cancelled,
58270,3176,2025-02-14,257,5,158.55,792.77,Pending,
58271,3557,2024-07-08,79,1,375.69,375.69,Cancelled,
58272,663,2024-05-22,381,2,436.73,873.46,Completed,2024-05-25
58273,6215,2023-08-01,476,1,254.78,254.78,Completed,2023-08-04
58274,1701,2024-06-20,339,3,90.13,270.39,Cancelled,
58275,8026,2024-10-13,20,2,321.99,643.98,Cancelled,
58276,7571,2023-12-16,494,3,493.69,1481.06,Cancelled,
58277,7079,2025-08-27,53,2,93.29,186.57,Completed,2025-08-28
58278,3874,2024-12-17,112,1,10.04,10.04,Pending,
58279,2438,2025-07-04,142,3,431.89,1295.66,Pending,
58280,1057,2024-11-08,498,3,385.27,1155.80,Pending,
58281,4493,2023-01-24,388,3,59.59,178.78,Pending,
58282,6677,2024-03-01,2,1,455.75,455.75,Cancelled,
58283,6446,2023-11-23,497,3,238.49,715.47,Cancelled,
58284,1050,2023-10-29,496,1,234.18,234.18,Pending,
58285,6929,2023-10-06,274,5,210.17,1050.86,Pending,
58286,8019,2024-07-02,457,3,212.78,638.33,Cancelled,
58287,5398,2024-03-22,138,1,479.80,479.80,Completed,2024-03-26
58288,1320,2025-03-07,142,4,332.18,1328.71,Cancelled,
58289,3248,2025-01-20,439,1,202.50,202.50,Completed,2025-01-24
58290,3338,2024-01-04,463,5,150.59,752.95,Pending,
58291,6741,2023-01-22,242,2,68.85,137.69,Completed,2023-01-26
58292,2497,2024-11-03,226,3,377.79,1133.38,Cancelled,
58293,8222,2024-12-06,333,4,381.44,1525.77,Cancelled,
58294,8839,2025-06-01,400,4,61.42,245.67,Cancelled,
58295,7298,2025-07-12,249,5,340.68,1703.42,Completed,2025-07-12
58296,9359,2024-02-28,500,4,128.62,514.46,Cancelled,
58297,1604,2024-11-24,36,5,43.16,215.80,Completed,2024-11-24
58298,894,2025-05-10,447,3,59.78,179.34,Pending,
58299,1395,2023-05-29,212,5,220.61,1103.06,Completed,2023-06-03
58300,6795,2024-03-31,123,4,166.75,667.00,Completed,2024-04-05
58301,5108,2024-07-12,393,4,260.45,1041.81,Pending,
58302,6625,2023-07-01,281,5,245.43,1227.17,Cancelled,
58303,2147,2023-04-29,379,1,147.07,147.07,Completed,2023-04-30
58304,2480,2024-04-29,191,4,48.64,194.55,Cancelled,
58305,4545,2023-10-17,456,2,350.99,701.97,Pending,
58306,6632,2023-04-22,423,1,282.28,282.28,Pending,
58307,445,2024-06-14,445,3,259.16,777.49,Cancelled,
58308,4782,2025-01-28,277,4,107.24,428.96,Completed,2025-01-28
58309,3316,2024-11-03,111,4,341.41,1365.63,Pending,
58310,6482,2023-04-06,25,2,445.03,890.07,Pending,
58311,2997,2025-03-22,92,3,213.43,640.28,Pending,
58312,8351,2024-11-25,228,2,476.22,952.44,Pending,
58313,9109,2024-02-09,40,1,195.09,195.09,Pending,
58314,8861,2025-05-03,258,2,298.60,597.20,Cancelled,
58315,1265,2024-03-10,197,5,379.22,1896.10,Cancelled,
58316,572,2024-03-31,50,4,498.06,1992.24,Pending,
58317,1273,2025-04-29,96,2,36.05,72.11,Completed,2025-05-02
58318,7435,2025-07-30,448,4,447.25,1788.98,Cancelled,
58319,2985,2023-12-05,261,1,375.22,375.22,Cancelled,
58320,4306,2025-08-13,150,3,481.73,1445.20,Completed,2025-08-17
58321,9768,2023-09-16,94,4,267.49,1069.96,Pending,
58322,7419,2025-06-19,435,1,35.06,35.06,Completed,2025-06-22
58323,1770,2024-11-15,400,4,56.92,227.69,Completed,2024-11-16
58324,4714,2024-06-24,215,2,374.57,749.14,Pending,
58325,1782,2025-05-05,323,3,336.89,1010.66,Completed,2025-05-10
58326,6734,2025-01-10,483,3,439.46,1318.37,Pending,
58327,7633,2024-02-29,277,3,134.81,404.42,Completed,2024-03-03
58328,374,2025-05-07,372,3,340.69,1022.08,Completed,2025-05-08
58329,811,2023-11-06,250,5,359.99,1799.95,Cancelled,
58330,4098,2024-02-07,202,3,407.20,1221.60,Completed,2024-02-07
58331,1476,2024-05-19,158,1,125.86,125.86,Completed,2024-05-20
58332,263,2025-01-25,56,1,438.11,438.11,Cancelled,
58333,9415,2024-11-04,36,1,485.00,485.00,Completed,2024-11-06
58334,4608,2023-03-12,304,3,254.37,763.12,Pending,
58335,9736,2024-02-10,376,4,218.87,875.47,Cancelled,
58336,380,2024-01-31,24,3,498.66,1495.98,Cancelled,
58337,9264,2023-09-04,402,3,271.57,814.71,Completed,2023-09-05
58338,7045,2025-01-26,175,5,440.86,2204.29,Cancelled,
58339,9466,2024-05-03,212,1,448.08,448.08,Completed,2024-05-03
58340,2760,2024-10-23,153,1,134.21,134.21,Completed,2024-10-25
58341,9023,2024-04-14,453,2,67.54,135.07,Pending,
58342,7180,2024-10-07,449,1,377.70,377.70,Pending,
58343,4278,2025-06-25,393,5,333.36,1666.82,Completed,2025-06-25
58344,1831,2023-08-20,38,2,360.67,721.34,Cancelled,
58345,1265,2023-08-22,61,4,496.03,1984.11,Pending,
58346,1767,2024-11-30,109,1,58.23,58.23,Cancelled,
58347,4564,2024-07-27,267,2,294.98,589.96,Completed,2024-07-30
58348,8375,2024-01-01,254,4,351.35,1405.42,Pending,
58349,3259,2025-02-25,96,1,64.32,64.32,Cancelled,
58350,6099,2023-03-07,188,4,421.36,1685.44,Pending,
58351,7298,2023-02-14,474,2,330.87,661.74,Cancelled,
58352,2398,2025-08-05,92,3,380.68,1142.04,Completed,2025-08-06
58353,4610,2023-04-14,151,3,472.08,1416.24,Cancelled,
58354,8145,2023-07-20,259,2,125.65,251.30,Completed,2023-07-21
58355,2601,2024-02-11,284,5,161.22,806.10,Cancelled,
58356,3443,2023-04-01,437,4,240.69,962.74,Pending,
58357,1862,2024-06-27,463,1,137.43,137.43,Pending,
58358,5727,2023-08-04,6,5,243.23,1216.15,Cancelled,
58359,6830,2024-06-24,486,4,467.62,1870.47,Cancelled,
58360,1046,2023-12-27,159,1,435.78,435.78,Completed,2023-12-29
58361,7632,2023-01-28,412,3,206.48,619.45,Pending,
58362,499,2025-06-03,348,2,92.95,185.89,Pending,
58363,3671,2025-08-31,444,1,457.89,457.89,Completed,2025-09-05
58364,4030,2024-01-21,35,4,94.32,377.27,Completed,2024-01-21
58365,5720,2025-05-12,297,5,316.82,1584.12,Completed,2025-05-16
58366,7667,2024-12-03,2,1,441.20,441.20,Pending,
58367,566,2025-04-10,366,3,499.76,1499.29,Completed,2025-04-11
58368,9548,2024-09-01,99,3,218.08,654.23,Pending,
58369,103,2024-10-22,135,1,402.82,402.82,Pending,
58370,807,2025-05-10,359,1,21.54,21.54,Cancelled,
58371,7553,2024-01-13,234,1,222.39,222.39,Pending,
58372,9070,2024-01-18,96,5,69.35,346.74,Pending,
58373,6135,2025-02-15,92,2,40.06,80.13,Completed,2025-02-17
58374,9501,2023-11-11,81,5,411.15,2055.74,Completed,2023-11-14
58375,535,2023-12-28,293,2,171.59,343.18,Pending,
58376,3095,2023-01-27,270,5,347.16,1735.81,Cancelled,
58377,8813,2023-07-06,1,4,177.61,710.43,Cancelled,
58378,864,2023-01-27,5,5,365.50,1827.49,Cancelled,
58379,6641,2023-06-14,407,2,68.94,137.87,Pending,
58380,7439,2023-10-18,219,1,141.02,141.02,Pending,
58381,6263,2024-08-22,241,2,220.75,441.51,Completed,2024-08-24
58382,2429,2025-05-01,266,1,59.91,59.91,Pending,
58383,8559,2023-05-30,495,3,297.57,892.70,Completed,2023-06-01
58384,9789,2024-12-27,40,5,436.35,2181.75,Cancelled,
58385,1819,2024-09-22,383,3,260.27,780.81,Pending,
58386,7630,2023-01-13,450,2,113.63,227.26,Cancelled,
58387,5586,2023-02-19,213,2,25.98,51.96,Cancelled,
58388,4864,2023-03-03,148,5,310.11,1550.57,Completed,2023-03-06
58389,7548,2023-09-19,19,3,306.90,920.69,Cancelled,
58390,1767,2024-12-03,171,5,12.84,64.19,Pending,
58391,9212,2023-08-07,207,5,255.36,1276.79,Completed,2023-08-08
58392,6914,2024-03-10,14,5,452.19,2260.94,Cancelled,
58393,642,2023-11-04,17,5,259.08,1295.42,Cancelled,
58394,323,2024-04-04,124,2,337.77,675.55,Completed,2024-04-06
58395,5564,2023-11-03,122,3,396.99,1190.96,Completed,2023-11-08
58396,5793,2025-03-19,294,1,196.94,196.94,Pending,
58397,2914,2025-08-12,478,2,449.27,898.55,Cancelled,
58398,6190,2024-08-23,94,3,422.21,1266.64,Cancelled,
58399,1556,2023-09-15,87,3,223.69,671.06,Cancelled,
58400,3935,2024-09-01,225,2,415.96,831.91,Cancelled,
58401,3173,2023-11-25,42,5,127.15,635.75,Completed,2023-11-27
58402,4365,2025-02-28,62,2,262.48,524.96,Cancelled,
58403,3986,2023-04-07,433,2,367.18,734.35,Pending,
58404,7323,2023-11-27,4,1,197.90,197.90,Completed,2023-11-30
58405,1200,2025-07-15,31,5,177.25,886.27,Cancelled,
58406,601,2023-03-12,412,2,35.14,70.28,Cancelled,
58407,1394,2024-05-19,241,1,297.91,297.91,Pending,
58408,7863,2023-01-20,198,5,349.61,1748.06,Pending,
58409,4207,2025-08-20,359,3,257.18,771.53,Completed,2025-08-21
58410,8457,2024-03-21,267,3,427.34,1282.01,Pending,
58411,6481,2024-03-10,356,5,124.60,622.98,Completed,2024-03-12
58412,2274,2025-08-14,155,1,111.49,111.49,Completed,2025-08-14
58413,4375,2023-01-21,110,1,377.50,377.50,Cancelled,
58414,114,2024-12-15,41,5,482.70,2413.48,Cancelled,
58415,1271,2025-08-16,313,3,15.52,46.57,Pending,
58416,8295,2024-11-10,376,2,197.71,395.41,Completed,2024-11-12
58417,5938,2025-01-13,176,4,10.48,41.93,Cancelled,
58418,332,2024-08-29,154,1,138.40,138.40,Cancelled,
58419,6208,2024-07-17,222,1,191.74,191.74,Cancelled,
58420,2290,2025-06-08,132,3,45.31,135.93,Pending,
58421,9539,2024-01-03,408,1,97.86,97.86,Completed,2024-01-04
58422,4469,2024-03-10,416,3,166.93,500.78,Cancelled,
58423,7421,2024-05-15,21,5,216.31,1081.57,Completed,2024-05-17
58424,4962,2025-03-12,176,2,47.32,94.65,Completed,2025-03-16
58425,4624,2023-05-11,290,5,40.48,202.42,Completed,2023-05-14
58426,6108,2025-06-03,105,3,452.85,1358.56,Pending,
58427,8540,2023-11-21,4,2,60.30,120.61,Cancelled,
58428,8998,2024-01-28,202,3,197.40,592.20,Completed,2024-01-30
58429,5620,2025-08-26,160,3,148.83,446.48,Completed,2025-08-29
58430,3404,2024-07-27,230,5,297.83,1489.14,Cancelled,
58431,2523,2023-10-06,279,4,15.77,63.07,Completed,2023-10-08
58432,935,2023-04-24,317,4,224.91,899.62,Cancelled,
58433,4245,2023-06-07,248,3,242.84,728.53,Pending,
58434,5031,2023-05-27,111,4,138.61,554.45,Pending,
58435,3870,2024-02-15,252,4,124.79,499.17,Completed,2024-02-15
58436,7892,2024-02-10,190,5,318.39,1591.97,Pending,
58437,75,2024-11-30,302,2,314.77,629.54,Pending,
58438,2110,2023-08-24,207,3,446.15,1338.44,Pending,
58439,1674,2023-04-13,264,2,374.51,749.02,Completed,2023-04-13
58440,9581,2024-03-16,225,2,428.13,856.27,Completed,2024-03-21
58441,7605,2024-02-11,9,3,368.66,1105.98,Pending,
58442,3178,2024-03-21,137,1,245.78,245.78,Cancelled,
58443,396,2023-11-08,189,5,125.16,625.79,Pending,
58444,1630,2025-07-31,290,1,102.55,102.55,Pending,
58445,7105,2023-10-24,324,4,205.60,822.41,Cancelled,
58446,860,2023-05-30,152,1,257.92,257.92,Cancelled,
58447,2997,2024-12-27,478,1,49.85,49.85,Pending,
58448,6969,2024-08-13,95,5,286.03,1430.13,Pending,
58449,7942,2023-02-17,480,1,96.16,96.16,Pending,
58450,90,2025-01-31,473,3,272.08,816.24,Pending,
58451,4153,2023-12-04,200,5,53.64,268.18,Pending,
58452,6403,2023-10-01,18,1,319.72,319.72,Pending,
58453,8253,2023-03-08,477,4,160.29,641.17,Cancelled,
58454,2908,2025-08-13,465,4,215.32,861.30,Completed,2025-08-14
58455,4609,2023-05-06,187,4,371.35,1485.42,Cancelled,
58456,8348,2024-11-30,499,2,132.22,264.44,Cancelled,
58457,4615,2024-12-31,353,4,259.75,1038.98,Cancelled,
58458,6314,2025-02-04,482,2,267.43,534.86,Cancelled,
58459,9320,2023-06-10,366,5,364.43,1822.15,Cancelled,
58460,4467,2023-05-13,395,2,271.36,542.72,Pending,
58461,8688,2024-06-25,472,1,371.75,371.75,Cancelled,
58462,2614,2024-10-24,105,2,318.73,637.46,Completed,2024-10-25
58463,4384,2023-11-13,225,1,370.57,370.57,Completed,2023-11-17
58464,1549,2023-12-18,69,2,462.53,925.06,Pending,
58465,7992,2025-03-21,308,5,434.44,2172.20,Pending,
58466,2077,2024-11-11,438,4,196.38,785.53,Completed,2024-11-13
58467,3066,2025-04-02,30,1,78.18,78.18,Pending,
58468,5447,2024-10-19,113,4,305.37,1221.47,Cancelled,
58469,145,2024-08-06,179,5,183.76,918.82,Completed,2024-08-10
58470,4825,2024-04-09,85,3,14.47,43.40,Cancelled,
58471,1357,2025-08-12,77,3,184.45,553.36,Completed,2025-08-14
58472,8251,2024-02-10,23,2,17.42,34.83,Pending,
58473,8431,2024-01-14,94,3,345.30,1035.91,Cancelled,
58474,1313,2024-12-25,36,5,447.72,2238.62,Completed,2024-12-26
58475,3628,2025-03-26,40,4,415.05,1660.19,Completed,2025-03-26
58476,8186,2025-04-04,351,4,187.07,748.28,Completed,2025-04-09
58477,2385,2023-03-05,415,4,139.51,558.05,Cancelled,
58478,2765,2024-06-19,175,4,201.42,805.70,Cancelled,
58479,6351,2025-06-17,121,3,258.06,774.18,Completed,2025-06-18
58480,7003,2025-07-23,400,5,111.04,555.21,Cancelled,
58481,5546,2023-11-25,42,4,286.40,1145.61,Completed,2023-11-25
58482,2589,2025-08-24,4,3,131.85,395.55,Pending,
58483,2180,2024-09-12,308,5,471.79,2358.97,Pending,
58484,9893,2023-07-18,499,4,314.59,1258.38,Completed,2023-07-22
58485,9999,2025-08-19,58,3,277.86,833.58,Cancelled,
58486,8891,2023-10-22,409,4,463.16,1852.66,Cancelled,
58487,5092,2024-09-28,473,4,115.84,463.36,Completed,2024-09-30
58488,326,2024-08-19,171,2,270.71,541.42,Cancelled,
58489,7386,2024-05-13,77,2,102.01,204.02,Completed,2024-05-13
58490,7724,2023-04-28,431,4,56.24,224.97,Completed,2023-04-29
58491,1101,2023-08-03,419,2,363.69,727.38,Pending,
58492,9890,2025-07-26,277,5,222.04,1110.22,Completed,2025-07-26
58493,2362,2023-07-20,53,1,320.93,320.93,Cancelled,
58494,357,2024-11-25,498,3,183.34,550.03,Completed,2024-11-29
58495,6484,2024-03-25,170,5,391.11,1955.53,Pending,
58496,5118,2023-03-30,136,2,184.17,368.34,Pending,
58497,891,2023-06-08,343,3,135.68,407.05,Completed,2023-06-10
58498,7124,2023-10-07,368,3,61.15,183.46,Completed,2023-10-08
58499,5059,2023-11-24,326,3,486.43,1459.29,Completed,2023-11-29
58500,7677,2025-07-22,396,2,332.23,664.45,Completed,2025-07-27
58501,1808,2024-03-06,433,1,315.58,315.58,Completed,2024-03-08
58502,3282,2024-05-11,10,2,314.17,628.35,Cancelled,
58503,4876,2023-04-26,56,3,286.01,858.04,Completed,2023-04-27
58504,8455,2024-03-02,325,4,153.26,613.03,Completed,2024-03-05
58505,3966,2024-08-24,60,3,438.58,1315.75,Completed,2024-08-24
58506,5693,2023-01-13,216,1,286.45,286.45,Cancelled,
58507,3477,2023-11-19,334,2,190.56,381.13,Pending,
58508,470,2023-01-20,24,2,18.45,36.90,Pending,
58509,5541,2023-08-12,134,3,386.85,1160.54,Completed,2023-08-12
58510,6471,2023-12-02,10,2,225.39,450.78,Completed,2023-12-05
58511,9622,2024-09-30,88,4,241.91,967.63,Pending,
58512,2445,2023-06-28,139,5,464.11,2320.56,Completed,2023-07-02
58513,7432,2025-01-04,332,1,241.67,241.67,Cancelled,
58514,2713,2024-03-30,497,2,233.03,466.07,Completed,2024-04-03
58515,5231,2025-04-14,365,3,349.41,1048.23,Completed,2025-04-16
58516,2751,2023-11-04,50,5,141.94,709.71,Completed,2023-11-05
58517,4756,2023-03-13,380,5,482.05,2410.25,Cancelled,
58518,221,2023-09-28,184,1,249.73,249.73,Completed,2023-09-30
58519,1823,2023-12-24,383,2,130.31,260.63,Pending,
58520,3682,2024-08-12,329,1,32.05,32.05,Cancelled,
58521,8499,2023-09-29,37,3,474.31,1422.93,Pending,
58522,3881,2025-04-23,327,1,327.93,327.93,Completed,2025-04-25
58523,2864,2024-05-23,146,1,422.84,422.84,Completed,2024-05-23
58524,5313,2025-02-01,440,4,55.55,222.18,Cancelled,
58525,8002,2025-07-18,338,3,280.04,840.12,Completed,2025-07-22
58526,9348,2023-01-13,312,3,88.54,265.62,Pending,
58527,2957,2023-08-05,389,5,463.13,2315.67,Completed,2023-08-05
58528,3853,2024-10-19,155,3,204.93,614.79,Pending,
58529,898,2023-06-23,12,4,375.88,1503.53,Pending,
58530,5808,2023-06-19,142,5,336.90,1684.49,Completed,2023-06-20
58531,7811,2023-11-05,259,1,429.27,429.27,Pending,
58532,3568,2024-07-02,397,2,406.37,812.74,Completed,2024-07-07
58533,2399,2024-04-13,155,1,150.50,150.50,Cancelled,
58534,2778,2025-06-27,225,2,129.29,258.59,Pending,
58535,8290,2025-07-22,488,4,431.03,1724.13,Pending,
58536,2753,2023-11-17,176,1,421.39,421.39,Cancelled,
58537,3336,2024-11-13,469,4,266.61,1066.44,Cancelled,
58538,5824,2024-04-03,139,1,217.49,217.49,Cancelled,
58539,9053,2025-01-09,367,3,40.41,121.24,Completed,2025-01-12
58540,122,2024-07-28,171,1,130.18,130.18,Cancelled,
58541,6902,2024-03-12,366,5,21.07,105.35,Completed,2024-03-13
58542,5826,2023-05-02,313,2,456.10,912.21,Cancelled,
58543,9242,2024-12-20,84,2,221.17,442.35,Pending,
58544,5170,2025-01-02,52,5,117.79,588.95,Cancelled,
58545,1342,2025-05-04,382,4,376.15,1504.58,Pending,
58546,8822,2025-06-11,,5,431.16,2155.81,Completed,2025-06-16
